rating,user,date,comment,likes,label UMUX,label,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,clean_text,predicted_umux_label,predicted_umux_dimension,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_category,umux_lite_score_1_7,umux_score_category,is_umux_relevant,topic_id,topic_score,umux_label,umux_dimension
5.0,Seran Seran,2026-03-30 08:42:13,bagus banget apk ini sangat membantu,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,bagus banget aplikasi sangat bantu,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,0.1849970895819814,1,Usefulness
5.0,Yaman Ganteng,2026-03-30 08:35:44,"sangat membantu, terimakasih JMO",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu terimakasih jmo,1,Usefulness,0.0,0.615,0.385,0.6705,positive,6.01,high,True,1,0.1849970895819814,1,Usefulness
5.0,Aas Wasroh,2026-03-30 08:34:32,semoga selalu amanah dan berkah untuk semuanya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga selalu amanah berkah semua,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,5,0.0030253914922981095,1,Usefulness
5.0,BUNDA ADEL&IBA,2026-03-30 08:27:20,mantap sangat sangat membatu bagi pekerja yang sudah pensiun /yang sudah di rumahkan lumayan untuk biaya sehari hari dan kebutuhan keluarga di kalangan masyarakat menengah,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap sangat sangat batu kerja pensiun rumah lumayan biaya hari hari butuh keluarga kalang masyarakat tengah,1,Usefulness,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,5,0.0020893259474138895,1,Usefulness
5.0,Nur Muhammad,2026-03-30 07:58:25,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.312,0.688,0.296,positive,4.89,moderate,True,1,0.1849970895819814,1,Usefulness
5.0,Sunar Syam,2026-03-30 07:34:58,sangat membantu sekses selalu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu sekses selalu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.058979443511080275,1,Usefulness
5.0,Agung Apandi,2026-03-30 07:18:28,Membantu banget,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bantu banget,1,Usefulness,0.085,0.458,0.458,0.7717,positive,6.32,high,True,1,0.1849970895819814,1,Usefulness
5.0,Pindah Serverff,2026-03-30 06:39:14,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Fani Sunandi,2026-03-30 06:08:36,bagus pelayanan nya 👍,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,bagus layan nya,1,Usefulness,0.0,0.288,0.712,0.7506,positive,6.25,high,True,5,0.33477279004726357,1,Usefulness
5.0,Fadli Jhon,2026-03-30 05:36:18,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.0,1.0,0.9042,positive,6.71,high,True,2,0.2741467661435781,1,Usefulness
5.0,Temistokles R (TR),2026-03-30 05:27:12,"Kerja bagus, lanjutkan !",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,kerja bagus lanjut,1,Usefulness,0.0,0.0,1.0,0.4588,positive,5.38,high,True,5,0.0015214108918192087,1,Usefulness
5.0,Irwandi 2017,2026-03-30 04:56:25,pokoknya terbaik ngk ribet,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,pokok baik ngk ribet,1,Usefulness,0.478,0.217,0.304,-0.2023,negative,3.39,moderate,True,5,0.0014418780822064872,1,Usefulness
4.0,Argent,2026-03-30 04:23:29,sangat membantu.,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Nain Nain,2026-03-30 04:00:18,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.227,0.773,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Alfian Kasiman,2026-03-30 03:14:29,sangat puas dengan dengan hasilnya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas hasil,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.17445627854645354,1,Usefulness
5.0,wira andika,2026-03-30 02:51:27,Membantu sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bantu sekali,1,Usefulness,0.0,0.256,0.744,0.7003,positive,6.1,high,True,1,0.1849970895819814,1,Usefulness
5.0,Sumitro Mitro,2026-03-30 02:50:38,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.1849970895819814,1,Usefulness
5.0,Rickynurdin Nurdin,2026-03-30 02:32:56,pelayanan ramah di mpp pinrang,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,layan ramah mpp pinrang,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,5,0.10070420725538,1,Usefulness
5.0,Win Kumis,2026-03-30 02:30:21,semakin terpecaya bpjsku,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,makin terpecaya bpjsku,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,5,0.0005550959606703892,1,Usefulness
5.0,Nur Cahyo widiyanto,2026-03-30 02:30:14,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.4,0.6,0.4588,positive,5.38,high,True,1,0.1849970895819814,1,Usefulness
5.0,Haikal Lasale,2026-03-30 01:20:17,pelayanan bagus dibantu pak satpam klaim jmo.tks,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,layan bagus bantu pak satpam klaim jmo tks,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,5,0.08677317682029047,1,Usefulness
5.0,Indra Muh. Indra,2026-03-30 00:59:03,aplikasi sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu,1,Usefulness,0.355,0.161,0.484,0.2023,positive,4.61,moderate,True,1,0.1849970895819814,1,Usefulness
5.0,Abi Rozi,2026-03-30 00:07:20,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Aang Buhaiti,2026-03-29 21:54:11,aplikasi jmo sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi jmo sangat bantu,1,Usefulness,0.538,0.342,0.12,-0.7096,negative,1.87,low,True,1,0.1849970895819814,1,Usefulness
4.0,Armando Sitohang,2026-03-29 21:40:00,baik sih saat ini mudah²an amanah,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,baik sih mudah an amanah,1,Usefulness,0.13,0.466,0.404,0.6486,positive,5.95,high,True,5,0.001350113470217245,1,Usefulness
1.0,Ade Somantri (Pepen),2026-03-29 18:29:50,"Payah sekarang tidak bisa dibuka, sudah berkali2 uninstal",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,payah sekarang tidak bisa buka kali uninstal,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,5,0.0011027078849217297,1,Usefulness
5.0,Herman Felani,2026-03-29 15:09:44,sudah sangat bagus semoga kedepan bisa semakin bagus lagi...,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus moga depan bisa makin bagus,1,Usefulness,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,5,0.0027583897613362093,1,Usefulness
5.0,nurhadi sartono,2026-03-29 12:52:30,sangat bagus transparan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus transparan,1,Usefulness,0.0,0.61,0.39,0.4939,positive,5.48,high,True,1,6.453213446142244e-05,1,Usefulness
5.0,alld gokil,2026-03-29 11:38:20,semoga berhasil umtuk klaim jht nya.. kalau berhasil sangat bagus JMO,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga hasil umtuk klaim jht nya kalau hasil sangat bagus jmo,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True,5,0.002371777208712447,1,Usefulness
4.0,Old Skooll,2026-03-29 10:58:33,membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bantu,1,Usefulness,0.297,0.27,0.432,0.25,positive,4.75,moderate,True,1,0.1849970895819814,1,Usefulness
5.0,Revano Arasyd,2026-03-29 10:39:49,bisa memberikan informasi lebih detail,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bisa beri informasi lebih detail,1,Usefulness,0.478,0.217,0.304,-0.2023,negative,3.39,moderate,True,5,0.0014031303506074485,1,Usefulness
5.0,Sgt syhptr,2026-03-29 10:22:16,sangat memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat muas,1,Usefulness,0.0,0.0,1.0,0.765,positive,6.29,high,True,3,0.30015489746959007,1,Usefulness
5.0,Andri Purwanto,2026-03-29 10:08:04,oke mantap,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,oke mantap,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,0.0,1,Usefulness
4.0,Fathul Hasanah,2026-03-29 09:55:41,topp,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,topp,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,5,1.6320838978458032e-05,1,Usefulness
5.0,Maulana Amin,2026-03-29 07:30:53,membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bantu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Pengguna Google,2026-03-29 06:02:52,baguss dan sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,baguss sangat bantu,1,Usefulness,0.0,0.227,0.773,0.5267,positive,5.58,high,True,1,0.0429230089329636,1,Usefulness
5.0,zul fadly nst,2026-03-29 06:00:25,sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas,1,Usefulness,0.0,0.533,0.467,0.5423,positive,5.63,high,True,4,0.3156987116190138,1,Usefulness
5.0,Pari Rudin,2026-03-29 05:44:58,"sangat sangat membatu, dan bermanfaat sekali",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat sangat batu manfaat sekali,1,Usefulness,0.0,0.238,0.762,0.4927,positive,5.48,high,True,2,0.1513034029111229,1,Usefulness
1.0,Bara 8424,2026-03-29 05:09:25,sampai sekarang aplikasi jmo saya belum bisa di buka.sedangkan saya buat ngecek apakah setiap tanggal sudah memotong atau belum.tolong lebih di per baikin aplikasinya.,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sekarang aplikasi jmo belum bisa buka sedang buat ngecek tiap tanggal potong belum lebih per baikin aplikasi,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,5,0.0004403272934138564,1,Usefulness
3.0,Dede Ysf21,2026-03-29 04:59:57,aplikasi ngebug tidak bisa dibuka mohon diupdate,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi ngebug tidak bisa buka mohon diupdate,1,Usefulness,0.0,0.208,0.792,0.5859,positive,5.76,high,True,5,0.001106226631531742,1,Usefulness
5.0,H. Aritonang,2026-03-29 04:10:16,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.613,0.161,0.226,-0.5267,negative,2.42,low,True,2,0.2741467661435781,1,Usefulness
5.0,candra rini,2026-03-29 01:52:58,Aplikasi ini sangat membantu sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu sekali,1,Usefulness,0.0,0.0,1.0,0.4215,positive,5.26,high,True,1,0.1849970895819814,1,Usefulness
5.0,Pengguna Google,2026-03-28 22:51:32,God job,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,god job,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,1.4030752868880043e-05,1,Usefulness
5.0,Arilfan Aril,2026-03-28 20:19:41,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.143,0.857,0.7184,positive,6.16,high,True,1,0.1849970895819814,1,Usefulness
5.0,Tatang Sumarna,2026-03-28 17:53:59,mantap terima kasih,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap terima kasih,1,Usefulness,0.0,0.192,0.808,0.6369,positive,5.91,high,True,1,0.0,1,Usefulness
5.0,Hasbie ebie,2026-03-28 17:01:26,sangat membantu n bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu n bagus,1,Usefulness,0.306,0.694,0.0,-0.296,negative,3.11,moderate,True,1,0.1849970895819814,1,Usefulness
5.0,Elang Erlangga,2026-03-28 14:57:14,Ko tdk bsa bka jmo sya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,ko tidak bsa bka jmo sya,1,Usefulness,0.0,0.227,0.773,0.5267,positive,5.58,high,True,5,0.0011333271677292723,1,Usefulness
5.0,Alifah alifahfahhh,2026-03-28 14:47:13,pelayanan bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,layan bagus,1,Usefulness,0.0,0.0,1.0,0.743,positive,6.23,high,True,5,0.33477279004726357,1,Usefulness
4.0,thalib hasibuan,2026-03-28 12:53:32,"lumayan membantu,bagus",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,lumayan bantu bagus,1,Usefulness,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,1,0.1849970895819814,1,Usefulness
4.0,Lisa Adah,2026-03-28 12:35:30,jmo berperan penting untuk pengguna jamsostek tenaga kerja... trimakasih jmo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jmo peran penting guna jamsostek tenaga kerja trimakasih jmo,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,5,0.0018991073953205265,1,Usefulness
5.0,DEDE SUMIHAR,2026-03-28 11:16:09,Apk ini sangat membantu untuk pengecekan yg lebih akurat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu kece yg lebih akurat,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.02342656221629132,1,Usefulness
5.0,cepot cupang,2026-03-28 11:12:48,apl nya g bisa ke buka harus di perbaiki mungkin ada kesalahan dari sistem nya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,apl nya g bisa buka baik mungkin salah sistem nya,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,5,0.0005993043660288126,1,Usefulness
5.0,Peter Ikhwan,2026-03-28 11:09:28,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.413,0.4,0.187,-0.6597,negative,2.02,low,True,1,0.1849970895819814,1,Usefulness
5.0,Zaki Ramadan,2026-03-28 10:12:59,sangat membantu bagi kami para pekerja,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu kerja,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.044272460101487957,1,Usefulness
4.0,Budi Gunawan,2026-03-28 10:05:52,membantu masyarakat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bantu masyarakat,1,Usefulness,0.0,0.208,0.792,0.5859,positive,5.76,high,True,1,0.03710207603830415,1,Usefulness
5.0,Nurdian Gundoel,2026-03-28 09:46:19,mantap jmo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap jmo,1,Usefulness,0.239,0.581,0.181,-0.4404,negative,2.68,low,True,1,0.0,1,Usefulness
5.0,Syilvianasitihjr,2026-03-28 08:18:02,sangat membantu apk yg satu ini,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu aplikasi yg satu,1,Usefulness,0.319,0.362,0.319,0.0,neutral,4.0,moderate,True,1,0.03530102097360292,1,Usefulness
5.0,Diki Darmawan,2026-03-28 05:51:14,Baik sakali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,baik sakal,1,Usefulness,0.0,0.0,1.0,0.4404,positive,5.32,high,True,1,0.0,1,Usefulness
5.0,Poppy,2026-03-28 05:41:35,bagus.. semoga lebih baik lagih pelayanan nya..,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bagus moga lebih baik lagih layan nya,1,Usefulness,0.0,0.256,0.744,0.4404,positive,5.32,high,True,5,0.20594622546122515,1,Usefulness
5.0,Denis Muhamad,2026-03-28 04:40:46,Good jobs,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,good jobs,1,Usefulness,0.256,0.581,0.163,-0.2023,negative,3.39,moderate,True,5,3.8980745044181736e-10,1,Usefulness
5.0,Aditya Rakasiwi,2026-03-28 04:19:52,Sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.7783,positive,6.33,high,True,1,0.1849970895819814,1,Usefulness
5.0,Nasran Odank,2026-03-28 02:23:26,sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,4,0.3156987116190138,1,Usefulness
5.0,Sopir Trukcontener,2026-03-28 02:21:06,berguna,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,guna,1,Usefulness,0.0,0.238,0.762,0.4939,positive,5.48,high,True,1,0.0,1,Usefulness
5.0,Sembarng Mo,2026-03-28 02:12:49,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.8834,positive,6.65,high,True,1,0.1849970895819814,1,Usefulness
5.0,Siram Siram,2026-03-28 02:02:21,sangat berguna,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat guna,1,Usefulness,0.181,0.488,0.33,0.7506,positive,6.25,high,True,1,0.0,1,Usefulness
5.0,Sholawat Dr sholawat,2026-03-28 01:58:09,mantap dan bermanfaat terimakasih,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap manfaat terimakasih,1,Usefulness,0.0,0.0,1.0,0.4588,positive,5.38,high,True,2,0.2741467661435781,1,Usefulness
5.0,Ari Firmansyah,2026-03-28 01:03:10,sangat memuaskan bpjs ketenagakerjaan cabang bandung barat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat muas bpjs ketenagakerjaan cabang bandung barat,1,Usefulness,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,3,0.06613535158093595,1,Usefulness
3.0,Jejeng Hilman,2026-03-28 00:24:21,aplikasi nya sering susah login harap di perbaiki,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi nya sering susah login harap baik,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True,2,0.00010377031040734572,1,Usefulness
5.0,Natalia Retno,2026-03-27 14:24:19,sangat bagus dan membantu bisa ngecek saldo,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bagus bantu bisa ngecek saldo,1,Usefulness,0.0,0.149,0.851,0.886,positive,6.66,high,True,1,0.02327359321456128,1,Usefulness
5.0,Abu Bakar,2026-03-27 11:37:33,Cukup membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,cukup bantu,1,Usefulness,0.0,0.37,0.63,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Ndi Ndi,2026-03-27 07:52:45,pelayanan sangat bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,layan sangat bagus,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,5,0.33477279004726357,1,Usefulness
5.0,nanang abduh,2026-03-27 05:41:10,mantap luar biasa,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap luar biasa,1,Usefulness,0.0,0.263,0.737,0.4215,positive,5.26,high,True,1,7.933094302541196e-05,1,Usefulness
5.0,Rusdianto Rusdianto,2026-03-27 05:01:05,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.227,0.773,0.5267,positive,5.58,high,True,2,0.2741467661435781,1,Usefulness
5.0,Boni Widodo,2026-03-27 04:32:38,sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,4,0.3156987116190138,1,Usefulness
5.0,Iswar Gundongan,2026-03-27 04:05:47,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.128,0.872,0.7003,positive,6.1,high,True,1,0.1849970895819814,1,Usefulness
5.0,Aniq Nur,2026-03-27 04:05:32,kurang lebih lengkap semua yang di akses,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,kurang lebih lengkap semua akses,1,Usefulness,0.0,0.0,1.0,0.4588,positive,5.38,high,True,5,0.0010805387332021227,1,Usefulness
5.0,sudi yanto,2026-03-27 03:54:39,Sangat membantu dalam cek saldo,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu cek saldo,1,Usefulness,0.0,0.233,0.767,0.765,positive,6.29,high,True,1,0.030202736860138885,1,Usefulness
5.0,icha vadaz,2026-03-27 03:46:33,cukup baik dan sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,cukup baik sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.1849970895819814,1,Usefulness
5.0,Engkus Kusnawan,2026-03-27 03:23:48,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.1849970895819814,1,Usefulness
5.0,Daffala Gibran,2026-03-27 03:16:33,"luar biasa,, sangat membantu sekali",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,luar biasa sangat bantu sekali,1,Usefulness,0.0,0.227,0.773,0.5267,positive,5.58,high,True,1,0.028553323090751172,1,Usefulness
5.0,M. Sunarto,2026-03-27 03:15:02,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.345,0.655,0.5859,positive,5.76,high,True,1,0.1849970895819814,1,Usefulness
5.0,sudar Bintang,2026-03-27 03:01:58,"sangat canggih, kami dipermudah",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat canggih mudah,1,Usefulness,0.0,0.513,0.487,0.5859,positive,5.76,high,True,5,0.002079702333966714,1,Usefulness
5.0,Jamal ludin,2026-03-27 02:56:46,sangat baik dan saya sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat baik sangat puas,1,Usefulness,0.338,0.294,0.368,-0.1531,negative,3.54,moderate,True,4,0.3156987116190138,1,Usefulness
5.0,Shabru Asrofi,2026-03-27 02:46:12,semoga bisa menabung di sini hingga pensiun,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga bisa tabung sini hingga pensiun,1,Usefulness,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,5,0.0019009015520524153,1,Usefulness
5.0,Arya Ammar,2026-03-27 02:40:55,sangat bagus dan membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus bantu,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.1849970895819814,1,Usefulness
4.0,Yudi Supriadi,2026-03-27 02:26:17,tiga ajh dlu karna baru saya buka app nya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,tiga ajh dlu karna baru buka aplikasi nya,1,Usefulness,0.0,0.351,0.649,0.8126,positive,6.44,high,True,5,0.00013242413360138735,1,Usefulness
5.0,Ryanti Yanti,2026-03-27 02:19:30,JMO benar benar memudahkan dan sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jmo benar benar mudah sangat bantu,1,Usefulness,0.229,0.417,0.354,0.296,positive,4.89,moderate,True,1,0.023538742382420513,1,Usefulness
5.0,Iwan Indriyarto,2026-03-27 02:16:26,semoga tidak banyak syarat dalam pencairan nya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga tidak banyak syarat cair nya,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,5,0.004571852799932864,1,Usefulness
5.0,Jumali,2026-03-27 02:12:10,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.256,0.744,0.4404,positive,5.32,high,True,2,0.2741467661435781,1,Usefulness
5.0,Yos Maulana Yudha,2026-03-27 02:03:47,good jobs,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,good jobs,1,Usefulness,0.0,0.0,1.0,0.5267,positive,5.58,high,True,5,3.8980745044181736e-10,1,Usefulness
5.0,Dodi Dodi,2026-03-27 01:57:27,sngat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sngat bantu,1,Usefulness,0.204,0.463,0.333,0.34,positive,5.02,high,True,1,0.03460208625029745,1,Usefulness
5.0,Siti Hawa,2026-03-27 01:52:51,Aplikasi yang sangat membantu untuk mengetahui jumlah yang terus dipertanyakan.,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu tahu jumlah terus tanya,1,Usefulness,0.0,0.469,0.531,0.5267,positive,5.58,high,True,1,0.020036296088956334,1,Usefulness
5.0,4ndika Bhri,2026-03-27 01:45:16,layanan nya bagus sekali,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,layan nya bagus sekali,1,Usefulness,0.449,0.408,0.143,-0.4588,negative,2.62,low,True,5,0.33477279004726357,1,Usefulness
5.0,Mukrimin Kimin,2026-03-27 00:32:10,Aplikasi JMO sangat membantu,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi jmo sangat bantu,1,Usefulness,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.1849970895819814,1,Usefulness
